,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
5684,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6030_05
5685,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6030_06
5686,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6030_07
5687,0,52.0,0,0.0,645.0,0.0,0.0,395.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6031_01
5688,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6032_01
5689,0,40.0,0,521.0,4.0,53.0,70.0,141.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6032_02
5690,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6032_03
5691,0,32.0,0,158.0,0.0,139.0,752.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6033_01
5692,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6033_02
5693,0,26.0,0,2042.0,0.0,2387.0,10.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6034_01
5694,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6034_02
5695,0,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6034_03
5696,0,18.0,0,0.0,0.0,0.0,1.0,827.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6035_01
5697,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6035_02
5698,0,44.0,0,0.0,1289.0,1224.0,514.0,1674.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6036_01
5699,0,15.0,0,0.0,677.0,0.0,179.0,3186.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6036_02
5700,0,27.0,0,0.0,1857.0,0.0,778.0,587.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6036_03
5701,0,22.0,0,2413.0,0.0,53.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6038_01
5702,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6039_01
5703,0,32.0,0,3.0,0.0,0.0,0.0,757.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6039_02
5704,0,16.0,0,805.0,4.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6040_01
5705,0,34.0,0,419.0,0.0,15.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6041_01
5706,0,32.0,0,1946.0,0.0,653.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6042_01
5707,0,28.0,0,0.0,292.0,1039.0,1.0,489.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6043_01
5708,0,27.0,0,0.0,21.0,0.0,8126.0,4.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6045_01
5709,0,35.0,0,508.0,0.0,0.0,57.0,243.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6047_01
5710,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6048_01
5711,0,24.0,0,178.0,0.0,235.0,0.0,396.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6049_01
5712,1,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6052_01
5713,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6054_01
5714,0,29.0,1,3.0,1849.0,0.0,3104.0,1652.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6055_01
5715,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6055_02
5716,0,20.0,0,1883.0,0.0,0.0,8810.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6055_03
5717,0,18.0,0,2904.0,5.0,50.0,0.0,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6058_01
5718,0,28.0,0,8.0,0.0,3949.0,0.0,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6059_01
5719,0,18.0,0,33.0,0.0,455.0,167.0,48.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6061_01
5720,0,33.0,0,301.0,0.0,501.0,0.0,1013.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6062_01
5721,0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6062_02
5722,0,68.0,0,125.0,13437.0,0.0,22408.0,17.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6064_01
5723,0,19.0,0,3.0,785.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6065_01
5724,0,33.0,0,0.0,357.0,2366.0,1612.0,2137.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6066_01
5725,0,55.0,0,8142.0,8.0,0.0,1481.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6066_02
5726,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6066_03
5727,0,23.0,0,0.0,0.0,0.0,44.0,1721.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6067_01
5728,0,23.0,0,0.0,723.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6068_01
5729,0,15.0,0,3811.0,0.0,109.0,236.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6069_01
5730,0,49.0,0,2209.0,42.0,109.0,23.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6070_01
5731,0,33.0,0,41.0,417.0,0.0,42.0,308.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6071_01
5732,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6073_01
5733,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6075_01
5734,0,18.0,0,14.0,2.0,144.0,610.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6076_01
5735,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6077_01
5736,0,39.0,0,657.0,225.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6080_01
5737,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6082_01
5738,0,46.0,0,0.0,0.0,868.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6085_01
5739,0,32.0,0,0.0,4176.0,0.0,183.0,6.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6086_01
5740,0,19.0,0,605.0,0.0,24.0,1.0,86.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6087_01
5741,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6090_01
5742,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6091_01
5743,0,39.0,0,0.0,29.0,291.0,13.0,527.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6091_02
5744,0,16.0,0,0.0,0.0,641.0,33.0,29.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6092_01
5745,1,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6092_02
5746,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6092_03
5747,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6094_01
5748,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6094_02
5749,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6094_03
5750,0,29.0,0,3564.0,0.0,802.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6095_01
5751,0,41.0,0,239.0,1.0,1048.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6096_01
5752,0,13.0,0,1119.0,11.0,1326.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6096_02
5753,0,18.0,0,4397.0,610.0,1437.0,4.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6096_03
5754,0,27.0,0,0.0,0.0,0.0,2725.0,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6098_01
5755,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6099_01
5756,0,24.0,0,13.0,0.0,2.0,673.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6101_01
5757,0,26.0,0,104.0,0.0,0.0,280.0,216.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6102_01
5758,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6103_01
5759,0,58.0,0,0.0,1012.0,0.0,1120.0,20.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6105_01
5760,1,54.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6106_01
5761,0,18.0,0,0.0,0.0,0.0,63.0,525.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6107_01
5762,0,13.0,0,206.0,28.0,0.0,1.0,629.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6108_01
5763,0,13.0,0,0.0,9.0,0.0,0.0,5648.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6109_01
5764,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6109_02
5765,0,57.0,0,0.0,0.0,0.0,0.0,642.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6110_01
5766,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111_01
5767,0,32.0,0,0.0,0.0,0.0,4588.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111_02
5768,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6111_03
5769,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111_04
5770,0,33.0,0,0.0,2110.0,0.0,773.0,10.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111_05
5771,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6112_01
5772,0,50.0,0,513.0,0.0,0.0,764.0,21.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6115_01
5773,0,28.0,0,828.0,0.0,72.0,6.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6116_01
5774,0,56.0,0,679.0,1126.0,0.0,33.0,3230.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6117_01
5775,0,42.0,0,1156.0,0.0,1.0,305.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6118_01
5776,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6118_02
5777,0,13.0,0,0.0,1180.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6120_01
5778,0,28.0,0,0.0,4585.0,0.0,2.0,35.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6121_01
5779,0,55.0,0,916.0,1056.0,0.0,1677.0,593.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6121_02
5780,0,36.0,0,0.0,0.0,700.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6122_01
5781,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6123_01
5782,0,37.0,0,0.0,0.0,834.0,0.0,8.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6124_01
5783,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6126_01
5784,0,27.0,0,551.0,1436.0,0.0,462.0,309.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6127_01
5785,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6128_01
5786,0,16.0,0,7.0,0.0,311.0,0.0,683.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6128_02
5787,0,33.0,1,0.0,3095.0,0.0,197.0,40.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6130_01
5788,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6132_01
5789,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6133_01
5790,0,24.0,0,270.0,0.0,534.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6135_01
5791,0,26.0,0,0.0,0.0,0.0,213.0,1078.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6136_01
5792,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6137_01
5793,0,33.0,0,457.0,0.0,0.0,0.0,445.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6137_02
5794,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6137_03
5795,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6137_04
5796,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6137_05
5797,0,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6137_06
5798,0,27.0,0,236.0,699.0,332.0,31.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6138_01
5799,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_01
5800,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_02
5801,0,58.0,0,0.0,1073.0,0.0,803.0,988.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_03
5802,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_04
5803,1,51.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_05
5804,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6139_06
5805,0,17.0,0,0.0,20.0,0.0,14.0,884.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6141_01
5806,0,21.0,0,28.0,0.0,0.0,662.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6141_02
5807,0,27.0,0,3.0,791.0,0.0,362.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6143_01
5808,0,27.0,0,3478.0,10.0,0.0,105.0,2383.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6145_01
5809,0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6146_01
5810,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6148_01
5811,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6148_02
5812,0,15.0,0,1682.0,103.0,0.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6149_01
5813,0,18.0,0,0.0,784.0,8.0,11.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6150_01
5814,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6152_01
5815,0,31.0,0,0.0,53.0,0.0,2963.0,1017.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6152_02
5816,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6153_01
5817,0,22.0,0,1.0,0.0,10.0,625.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6155_01
5818,0,40.0,0,0.0,1.0,0.0,888.0,80.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6156_01
5819,0,49.0,0,460.0,86.0,92.0,659.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6157_01
5820,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6158_01
5821,0,22.0,0,0.0,0.0,1.0,575.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6162_01
5822,0,22.0,0,0.0,32.0,33.0,429.0,1174.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6163_01
5823,0,25.0,0,980.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6166_01
5824,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6167_01
5825,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6168_01
5826,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6168_02
5827,0,18.0,0,382.0,10.0,291.0,90.0,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6169_01
5828,0,33.0,0,0.0,2.0,0.0,0.0,807.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6170_01
5829,0,14.0,0,5.0,0.0,479.0,297.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6171_01
5830,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6172_01
5831,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6173_01
5832,0,24.0,0,0.0,479.0,116.0,1.0,37.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6174_01
5833,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6174_02
5834,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6174_03
5835,0,18.0,0,628.0,0.0,0.0,31.0,150.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6175_01
5836,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6175_02
5837,0,27.0,0,12.0,0.0,0.0,873.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6175_03
5838,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6176_01
5839,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6178_01
5840,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6179_01
5841,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6180_01
5842,0,36.0,0,0.0,2624.0,1657.0,2799.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6181_01
5843,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6182_01
5844,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6184_01
5845,0,19.0,1,61.0,783.0,110.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6186_01
5846,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6189_01
5847,1,51.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191_01
5848,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191_02
5849,1,45.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191_03
5850,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191_04
5851,0,23.0,0,0.0,126.0,403.0,0.0,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6192_01
5852,0,15.0,0,1042.0,0.0,36.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6194_01
5853,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6199_01
5854,0,47.0,0,5.0,1027.0,0.0,24.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6199_02
5855,0,27.0,0,3.0,4654.0,0.0,657.0,214.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6200_01
5856,0,26.0,0,0.0,9.0,0.0,3.0,2047.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6200_02
5857,0,25.0,0,2026.0,4929.0,0.0,1179.0,10270.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6200_03
5858,0,34.0,1,0.0,1174.0,0.0,130.0,1141.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6201_01
